Score,Serve Team,Set Score,Game Score
10-10,WASH,12,Opponent2
11-10,SMC,12,Opponent2
11-11,SMC,12,Opponent2
12-11,WASH,12,Opponent2
12-12,SMC,12,Opponent2
13-12,WASH,12,Opponent2
13-13,SMC,12,Opponent2
14-13,WASH,12,Opponent2
14-14,SMC,12,Opponent2
14-15,WASH,12,Opponent2
14-16,WASH,12,Opponent2
15-16,WASH,12,Opponent2
15-17,SMC,12,Opponent2
15-18,WASH,12,Opponent2
16-18,WASH,12,Opponent2
16-19,SMC,12,Opponent2
17-19,WASH,12,Opponent2
17-20,SMC,12,Opponent2
18-20,WASH,12,Opponent2
19-20,SMC,12,Opponent2
19-21,SMC,12,Opponent2
19-22,WASH,12,Opponent2
19-23,WASH,12,Opponent2
20-23,WASH,12,Opponent2
21-23,SMC,12,Opponent2
22-23,SMC,12,Opponent2
22-24,SMC,12,Opponent2
22-25,WASH,12,Opponent2
0-1,WASH,0,Opponent1
1-1,CREI,0,Opponent1
1-2,WASH,0,Opponent1
1-3,CREI,0,Opponent1
1-4,CREI,0,Opponent1
2-4,CREI,0,Opponent1
2-5,WASH,0,Opponent1
3-5,CREI,0,Opponent1
4-5,WASH,0,Opponent1
5-5,WASH,0,Opponent1
6-5,WASH,0,Opponent1
6-6,WASH,0,Opponent1
7-6,CREI,0,Opponent1
7-7,WASH,0,Opponent1
8-7,CREI,0,Opponent1
8-8,WASH,0,Opponent1
8-9,CREI,0,Opponent1
9-9,CREI,0,Opponent1
9-10,WASH,0,Opponent1
9-11,CREI,0,Opponent1
10-11,CREI,0,Opponent1
11-11,WASH,0,Opponent1
12-11,WASH,0,Opponent1
12-12,WASH,0,Opponent1
12-13,CREI,0,Opponent1
13-13,CREI,0,Opponent1
13-14,WASH,0,Opponent1
14-14,CREI,0,Opponent1
14-15,WASH,0,Opponent1
15-15,CREI,0,Opponent1
15-16,WASH,0,Opponent1
15-17,CREI,0,Opponent1
16-17,CREI,0,Opponent1
17-17,WASH,0,Opponent1
18-17,WASH,0,Opponent1
19-17,WASH,0,Opponent1
19-18,WASH,0,Opponent1
19-19,CREI,0,Opponent1
20-19,CREI,0,Opponent1
21-19,WASH,0,Opponent1
22-19,WASH,0,Opponent1
23-19,WASH,0,Opponent1
24-19,WASH,0,Opponent1
25-19,WASH,0,Opponent1
1-0,CREI,10,Opponent1
2-0,WASH,10,Opponent1
2-1,WASH,10,Opponent1
2-2,CREI,10,Opponent1
2-3,CREI,10,Opponent1
3-3,CREI,10,Opponent1
4-3,WASH,10,Opponent1
5-3,WASH,10,Opponent1
5-4,WASH,10,Opponent1
6-4,CREI,10,Opponent1
7-4,WASH,10,Opponent1
8-4,WASH,10,Opponent1
8-5,WASH,10,Opponent1
9-5,CREI,10,Opponent1
10-5,WASH,10,Opponent1
10-6,WASH,10,Opponent1
11-6,CREI,10,Opponent1
11-7,WASH,10,Opponent1
11-8,CREI,10,Opponent1
12-8,CREI,10,Opponent1
13-8,WASH,10,Opponent1
13-9,WASH,10,Opponent1
13-10,CREI,10,Opponent1
14-10,CREI,10,Opponent1
14-11,WASH,10,Opponent1
15-11,CREI,10,Opponent1
16-11,WASH,10,Opponent1
16-12,WASH,10,Opponent1
17-12,CREI,10,Opponent1
17-13,WASH,10,Opponent1
17-14,CREI,10,Opponent1
18-14,CREI,10,Opponent1
19-14,WASH,10,Opponent1
19-15,WASH,10,Opponent1
19-16,CREI,10,Opponent1
19-17,CREI,10,Opponent1
19-18,CREI,10,Opponent1
20-18,CREI,10,Opponent1
21-18,WASH,10,Opponent1
21-19,WASH,10,Opponent1
22-19,CREI,10,Opponent1
23-19,WASH,10,Opponent1
23-20,WASH,10,Opponent1
24-20,CREI,10,Opponent1
24-21,WASH,10,Opponent1
25-21,CREI,10,Opponent1
0-1,WASH,20,Opponent1
1-1,CREI,20,Opponent1
1-2,WASH,20,Opponent1
1-3,CREI,20,Opponent1
2-3,CREI,20,Opponent1
2-4,WASH,20,Opponent1
3-4,CREI,20,Opponent1
3-5,WASH,20,Opponent1
4-5,CREI,20,Opponent1
5-5,WASH,20,Opponent1
6-5,WASH,20,Opponent1
6-6,WASH,20,Opponent1
7-6,CREI,20,Opponent1
7-7,WASH,20,Opponent1
8-7,CREI,20,Opponent1
9-7,WASH,20,Opponent1
9-8,WASH,20,Opponent1
10-8,CREI,20,Opponent1
10-9,WASH,20,Opponent1
10-10,CREI,20,Opponent1
11-10,CREI,20,Opponent1
12-10,WASH,20,Opponent1
12-11,WASH,20,Opponent1
13-11,CREI,20,Opponent1
13-12,WASH,20,Opponent1
13-13,CREI,20,Opponent1
14-13,CREI,20,Opponent1
15-13,WASH,20,Opponent1
16-13,WASH,20,Opponent1
16-14,WASH,20,Opponent1
17-14,CREI,20,Opponent1
17-15,WASH,20,Opponent1
17-16,CREI,20,Opponent1
17-17,CREI,20,Opponent1
17-18,CREI,20,Opponent1
18-18,CREI,20,Opponent1
18-19,WASH,20,Opponent1
18-20,CREI,20,Opponent1
18-21,CREI,20,Opponent1
19-21,CREI,20,Opponent1
20-21,WASH,20,Opponent1
20-22,WASH,20,Opponent1
20-23,CREI,20,Opponent1
21-23,CREI,20,Opponent1
22-23,WASH,20,Opponent1
23-23,WASH,20,Opponent1
24-23,WASH,20,Opponent1
25-23,WASH,20,Opponent1
1-0,WASH,0,Opponent2
1-1,WASH,0,Opponent2
2-1,PSU,0,Opponent2
3-1,WASH,0,Opponent2
3-2,WASH,0,Opponent2
3-3,PSU,0,Opponent2
3-4,PSU,0,Opponent2
3-5,PSU,0,Opponent2
4-5,PSU,0,Opponent2
4-6,WASH,0,Opponent2
4-7,PSU,0,Opponent2
5-7,PSU,0,Opponent2
5-8,WASH,0,Opponent2
6-8,PSU,0,Opponent2
6-9,WASH,0,Opponent2
6-10,PSU,0,Opponent2
6-11,PSU,0,Opponent2
7-11,PSU,0,Opponent2
8-11,WASH,0,Opponent2
9-11,WASH,0,Opponent2
10-11,WASH,0,Opponent2
10-12,WASH,0,Opponent2
11-12,PSU,0,Opponent2
12-12,WASH,0,Opponent2
12-13,WASH,0,Opponent2
13-13,PSU,0,Opponent2
13-14,WASH,0,Opponent2
14-14,PSU,0,Opponent2
14-15,WASH,0,Opponent2
15-15,PSU,0,Opponent2
15-16,WASH,0,Opponent2
16-16,PSU,0,Opponent2
16-17,WASH,0,Opponent2
16-18,PSU,0,Opponent2
17-18,PSU,0,Opponent2
17-19,WASH,0,Opponent2
18-19,PSU,0,Opponent2
18-20,WASH,0,Opponent2
19-20,PSU,0,Opponent2
19-21,WASH,0,Opponent2
20-21,PSU,0,Opponent2
20-22,WASH,0,Opponent2
21-22,PSU,0,Opponent2
22-22,WASH,0,Opponent2
23-22,WASH,0,Opponent2
23-23,WASH,0,Opponent2
24-23,PSU,0,Opponent2
24-24,WASH,0,Opponent2
24-25,PSU,0,Opponent2
24-26,PSU,0,Opponent2
1-0,PSU,1,Opponent2
1-1,WASH,1,Opponent2
2-1,PSU,1,Opponent2
3-1,WASH,1,Opponent2
4-1,WASH,1,Opponent2
4-2,WASH,1,Opponent2
4-3,PSU,1,Opponent2
4-4,PSU,1,Opponent2
4-5,PSU,1,Opponent2
4-6,PSU,1,Opponent2
4-7,PSU,1,Opponent2
4-8,PSU,1,Opponent2
5-8,PSU,1,Opponent2
5-9,WASH,1,Opponent2
6-9,PSU,1,Opponent2
6-10,WASH,1,Opponent2
6-11,PSU,1,Opponent2
7-11,PSU,1,Opponent2
8-11,WASH,1,Opponent2
8-12,WASH,1,Opponent2
9-12,PSU,1,Opponent2
9-13,WASH,1,Opponent2
10-13,PSU,1,Opponent2
11-13,WASH,1,Opponent2
11-14,WASH,1,Opponent2
12-14,PSU,1,Opponent2
12-15,WASH,1,Opponent2
12-16,PSU,1,Opponent2
13-16,PSU,1,Opponent2
14-16,WASH,1,Opponent2
15-16,WASH,1,Opponent2
15-17,WASH,1,Opponent2
16-17,PSU,1,Opponent2
16-18,WASH,1,Opponent2
17-18,PSU,1,Opponent2
17-19,WASH,1,Opponent2
18-19,PSU,1,Opponent2
18-20,WASH,1,Opponent2
19-20,PSU,1,Opponent2
19-21,WASH,1,Opponent2
20-21,PSU,1,Opponent2
20-22,WASH,1,Opponent2
20-23,PSU,1,Opponent2
20-24,PSU,1,Opponent2
21-24,PSU,1,Opponent2
21-25,WASH,1,Opponent2
0-1,WASH,2,Opponent2
1-1,PSU,2,Opponent2
2-1,WASH,2,Opponent2
3-1,WASH,2,Opponent2
4-1,WASH,2,Opponent2
5-1,WASH,2,Opponent2
5-2,WASH,2,Opponent2
5-3,PSU,2,Opponent2
6-3,PSU,2,Opponent2
7-3,WASH,2,Opponent2
7-4,WASH,2,Opponent2
7-5,PSU,2,Opponent2
8-5,PSU,2,Opponent2
8-6,WASH,2,Opponent2
8-7,PSU,2,Opponent2
9-7,PSU,2,Opponent2
9-8,WASH,2,Opponent2
10-8,PSU,2,Opponent2
11-8,WASH,2,Opponent2
11-9,WASH,2,Opponent2
12-9,PSU,2,Opponent2
13-9,WASH,2,Opponent2
14-9,WASH,2,Opponent2
14-10,WASH,2,Opponent2
14-11,PSU,2,Opponent2
15-11,PSU,2,Opponent2
16-11,WASH,2,Opponent2
16-12,WASH,2,Opponent2
17-12,PSU,2,Opponent2
17-13,WASH,2,Opponent2
17-14,PSU,2,Opponent2
17-15,PSU,2,Opponent2
17-16,PSU,2,Opponent2
17-17,PSU,2,Opponent2
17-18,PSU,2,Opponent2
17-19,PSU,2,Opponent2
18-19,PSU,2,Opponent2
18-20,WASH,2,Opponent2
19-20,PSU,2,Opponent2
19-21,WASH,2,Opponent2
20-21,PSU,2,Opponent2
20-22,WASH,2,Opponent2
20-23,PSU,2,Opponent2
20-24,PSU,2,Opponent2
21-24,PSU,2,Opponent2
21-25,WASH,2,Opponent2
1-0,PITT,0,Opponent2
1-1,PITT,0,Opponent2
2-1,WASH,0,Opponent2
2-2,PITT,0,Opponent2
3-2,WASH,0,Opponent2
4-2,PITT,0,Opponent2
4-3,PITT,0,Opponent2
5-3,WASH,0,Opponent2
5-4,PITT,0,Opponent2
5-5,WASH,0,Opponent2
6-5,WASH,0,Opponent2
6-6,PITT,0,Opponent2
7-6,WASH,0,Opponent2
7-7,PITT,0,Opponent2
7-8,WASH,0,Opponent2
8-8,WASH,0,Opponent2
8-9,PITT,0,Opponent2
8-10,WASH,0,Opponent2
9-10,WASH,0,Opponent2
9-11,PITT,0,Opponent2
9-12,WASH,0,Opponent2
9-13,WASH,0,Opponent2
10-13,WASH,0,Opponent2
10-14,PITT,0,Opponent2
10-15,WASH,0,Opponent2
11-15,WASH,0,Opponent2
11-16,PITT,0,Opponent2
12-16,WASH,0,Opponent2
12-17,PITT,0,Opponent2
13-17,WASH,0,Opponent2
14-17,PITT,0,Opponent2
14-18,PITT,0,Opponent2
15-18,WASH,0,Opponent2
15-19,PITT,0,Opponent2
15-20,WASH,0,Opponent2
15-21,WASH,0,Opponent2
15-22,WASH,0,Opponent2
16-22,WASH,0,Opponent2
16-23,PITT,0,Opponent2
16-24,WASH,0,Opponent2
17-24,WASH,0,Opponent2
17-25,PITT,0,Opponent2
0-1,WASH,1,Opponent2
1-1,WASH,1,Opponent2
1-2,PITT,1,Opponent2
2-2,WASH,1,Opponent2
3-2,PITT,1,Opponent2
3-3,PITT,1,Opponent2
4-3,WASH,1,Opponent2
5-3,PITT,1,Opponent2
6-3,PITT,1,Opponent2
7-3,PITT,1,Opponent2
7-4,PITT,1,Opponent2
7-5,WASH,1,Opponent2
7-6,WASH,1,Opponent2
7-7,WASH,1,Opponent2
8-7,WASH,1,Opponent2
8-8,PITT,1,Opponent2
9-8,WASH,1,Opponent2
10-8,PITT,1,Opponent2
10-9,PITT,1,Opponent2
11-9,WASH,1,Opponent2
11-10,PITT,1,Opponent2
11-11,WASH,1,Opponent2
12-11,WASH,1,Opponent2
13-11,PITT,1,Opponent2
14-11,PITT,1,Opponent2
15-11,PITT,1,Opponent2
15-12,PITT,1,Opponent2
16-12,WASH,1,Opponent2
17-12,PITT,1,Opponent2
17-13,PITT,1,Opponent2
17-14,WASH,1,Opponent2
18-14,WASH,1,Opponent2
19-14,PITT,1,Opponent2
20-14,PITT,1,Opponent2
21-14,PITT,1,Opponent2
21-15,PITT,1,Opponent2
21-16,WASH,1,Opponent2
22-16,WASH,1,Opponent2
22-17,PITT,1,Opponent2
22-18,WASH,1,Opponent2
22-19,WASH,1,Opponent2
22-20,WASH,1,Opponent2
22-21,WASH,1,Opponent2
22-22,WASH,1,Opponent2
23-22,WASH,1,Opponent2
24-22,PITT,1,Opponent2
24-23,PITT,1,Opponent2
24-24,WASH,1,Opponent2
24-25,WASH,1,Opponent2
24-26,WASH,1,Opponent2
0-1,PITT,2,Opponent2
0-2,WASH,2,Opponent2
0-3,WASH,2,Opponent2
1-3,WASH,2,Opponent2
1-4,PITT,2,Opponent2
2-4,WASH,2,Opponent2
2-5,PITT,2,Opponent2
2-6,WASH,2,Opponent2
2-7,WASH,2,Opponent2
2-8,WASH,2,Opponent2
3-8,WASH,2,Opponent2
4-8,PITT,2,Opponent2
4-9,PITT,2,Opponent2
5-9,WASH,2,Opponent2
6-9,PITT,2,Opponent2
6-10,PITT,2,Opponent2
6-11,WASH,2,Opponent2
7-11,WASH,2,Opponent2
7-12,PITT,2,Opponent2
7-13,WASH,2,Opponent2
7-14,WASH,2,Opponent2
7-15,WASH,2,Opponent2
8-15,WASH,2,Opponent2
9-15,PITT,2,Opponent2
9-16,PITT,2,Opponent2
9-17,WASH,2,Opponent2
10-17,WASH,2,Opponent2
11-17,PITT,2,Opponent2
11-18,PITT,2,Opponent2
12-18,WASH,2,Opponent2
13-18,PITT,2,Opponent2
13-19,PITT,2,Opponent2
14-19,WASH,2,Opponent2
15-19,PITT,2,Opponent2
15-20,PITT,2,Opponent2
15-21,WASH,2,Opponent2
16-21,WASH,2,Opponent2
16-22,PITT,2,Opponent2
16-23,WASH,2,Opponent2
16-24,WASH,2,Opponent2
16-25,WASH,2,Opponent2
0-1,WASH,0,Opponent2
1-1,WASH,0,Opponent2
1-2,SMC,0,Opponent2
1-3,WASH,0,Opponent2
1-4,WASH,0,Opponent2
2-4,WASH,0,Opponent2
3-4,SMC,0,Opponent2
3-5,SMC,0,Opponent2
4-5,WASH,0,Opponent2
4-6,SMC,0,Opponent2
5-6,WASH,0,Opponent2
5-7,SMC,0,Opponent2
5-8,WASH,0,Opponent2
6-8,WASH,0,Opponent2
6-9,SMC,0,Opponent2
6-10,WASH,0,Opponent2
6-11,WASH,0,Opponent2
6-12,WASH,0,Opponent2
7-12,WASH,0,Opponent2
8-12,SMC,0,Opponent2
8-13,SMC,0,Opponent2
8-14,WASH,0,Opponent2
9-14,WASH,0,Opponent2
9-15,SMC,0,Opponent2
10-15,WASH,0,Opponent2
10-16,SMC,0,Opponent2
10-17,WASH,0,Opponent2
11-17,WASH,0,Opponent2
12-17,SMC,0,Opponent2
13-17,SMC,0,Opponent2
13-18,SMC,0,Opponent2
13-19,WASH,0,Opponent2
14-19,WASH,0,Opponent2
14-20,SMC,0,Opponent2
14-21,WASH,0,Opponent2
14-22,WASH,0,Opponent2
14-23,WASH,0,Opponent2
14-24,WASH,0,Opponent2
15-24,WASH,0,Opponent2
15-25,SMC,0,Opponent2
1-0,SMC,1,Opponent2
2-0,SMC,1,Opponent2
2-1,SMC,1,Opponent2
2-2,WASH,1,Opponent2
3-2,WASH,1,Opponent2
3-3,SMC,1,Opponent2
4-3,WASH,1,Opponent2
5-3,SMC,1,Opponent2
5-4,SMC,1,Opponent2
5-5,WASH,1,Opponent2
6-5,WASH,1,Opponent2
6-6,SMC,1,Opponent2
6-7,WASH,1,Opponent2
7-7,WASH,1,Opponent2
7-8,SMC,1,Opponent2
8-8,WASH,1,Opponent2
8-9,SMC,1,Opponent2
8-10,WASH,1,Opponent2
8-11,WASH,1,Opponent2
9-11,WASH,1,Opponent2
10-11,SMC,1,Opponent2
10-12,SMC,1,Opponent2
11-12,WASH,1,Opponent2
11-13,SMC,1,Opponent2
11-14,WASH,1,Opponent2
11-15,WASH,1,Opponent2
12-15,WASH,1,Opponent2
12-16,SMC,1,Opponent2
13-16,WASH,1,Opponent2
13-17,SMC,1,Opponent2
14-17,WASH,1,Opponent2
14-18,SMC,1,Opponent2
14-19,WASH,1,Opponent2
15-19,WASH,1,Opponent2
15-20,SMC,1,Opponent2
15-21,WASH,1,Opponent2
16-21,WASH,1,Opponent2
16-22,SMC,1,Opponent2
16-23,WASH,1,Opponent2
16-24,WASH,1,Opponent2
17-24,WASH,1,Opponent2
17-25,SMC,1,Opponent2
0-1,WASH,2,Opponent2
0-2,WASH,2,Opponent2
1-2,WASH,2,Opponent2
1-3,SMC,2,Opponent2
2-3,WASH,2,Opponent2
2-4,SMC,2,Opponent2
2-5,WASH,2,Opponent2
2-6,WASH,2,Opponent2
2-7,WASH,2,Opponent2
3-7,WASH,2,Opponent2
3-8,SMC,2,Opponent2
4-8,WASH,2,Opponent2
4-9,SMC,2,Opponent2
5-9,WASH,2,Opponent2
5-10,SMC,2,Opponent2
5-11,WASH,2,Opponent2
5-12,WASH,2,Opponent2
5-13,WASH,2,Opponent2
6-13,WASH,2,Opponent2
7-13,SMC,2,Opponent2
8-13,SMC,2,Opponent2
9-13,SMC,2,Opponent2
9-14,SMC,2,Opponent2
10-14,WASH,2,Opponent2
10-15,SMC,2,Opponent2
11-15,WASH,2,Opponent2
11-16,SMC,2,Opponent2
11-17,WASH,2,Opponent2
12-17,WASH,2,Opponent2
12-18,SMC,2,Opponent2
12-19,WASH,2,Opponent2
13-19,WASH,2,Opponent2
13-20,SMC,2,Opponent2
13-21,WASH,2,Opponent2
14-21,WASH,2,Opponent2
15-21,SMC,2,Opponent2
15-22,SMC,2,Opponent2
16-22,WASH,2,Opponent2
17-22,SMC,2,Opponent2
18-22,SMC,2,Opponent2
18-23,SMC,2,Opponent2
19-23,WASH,2,Opponent2
19-24,SMC,2,Opponent2
19-25,WASH,2,Opponent2
0-1,WASH,0,Opponent1
0-2,WASH,0,Opponent1
1-2,WASH,0,Opponent1
1-3,CREI,0,Opponent1
2-3,WASH,0,Opponent1
3-3,CREI,0,Opponent1
3-4,CREI,0,Opponent1
4-4,WASH,0,Opponent1
4-5,CREI,0,Opponent1
4-6,WASH,0,Opponent1
5-6,WASH,0,Opponent1
6-6,CREI,0,Opponent1
6-7,CREI,0,Opponent1
7-7,WASH,0,Opponent1
8-7,CREI,0,Opponent1
9-7,CREI,0,Opponent1
9-8,CREI,0,Opponent1
10-8,WASH,0,Opponent1
11-8,CREI,0,Opponent1
11-9,CREI,0,Opponent1
12-9,WASH,0,Opponent1
12-10,CREI,0,Opponent1
12-11,WASH,0,Opponent1
13-11,WASH,0,Opponent1
13-12,CREI,0,Opponent1
14-12,WASH,0,Opponent1
14-13,CREI,0,Opponent1
14-14,WASH,0,Opponent1
15-14,WASH,0,Opponent1
15-15,CREI,0,Opponent1
16-15,WASH,0,Opponent1
17-15,CREI,0,Opponent1
18-15,CREI,0,Opponent1
18-16,CREI,0,Opponent1
18-17,WASH,0,Opponent1
19-17,WASH,0,Opponent1
19-18,CREI,0,Opponent1
20-18,WASH,0,Opponent1
20-19,CREI,0,Opponent1
21-19,WASH,0,Opponent1
21-20,CREI,0,Opponent1
21-21,WASH,0,Opponent1
22-21,WASH,0,Opponent1
23-21,CREI,0,Opponent1
24-21,CREI,0,Opponent1
24-22,CREI,0,Opponent1
25-22,WASH,0,Opponent1
0-1,CREI,10,Opponent1
1-1,WASH,10,Opponent1
2-1,CREI,10,Opponent1
3-1,CREI,10,Opponent1
4-1,CREI,10,Opponent1
4-2,CREI,10,Opponent1
4-3,WASH,10,Opponent1
5-3,WASH,10,Opponent1
6-3,CREI,10,Opponent1
6-4,CREI,10,Opponent1
7-4,WASH,10,Opponent1
8-4,CREI,10,Opponent1
8-5,CREI,10,Opponent1
8-6,WASH,10,Opponent1
8-7,WASH,10,Opponent1
9-7,WASH,10,Opponent1
10-7,CREI,10,Opponent1
10-8,CREI,10,Opponent1
11-8,WASH,10,Opponent1
11-9,CREI,10,Opponent1
11-10,WASH,10,Opponent1
11-11,WASH,10,Opponent1
12-11,WASH,10,Opponent1
12-12,CREI,10,Opponent1
13-12,WASH,10,Opponent1
14-12,CREI,10,Opponent1
15-12,CREI,10,Opponent1
15-13,CREI,10,Opponent1
16-13,WASH,10,Opponent1
17-13,CREI,10,Opponent1
18-13,CREI,10,Opponent1
19-13,CREI,10,Opponent1
20-13,CREI,10,Opponent1
20-14,CREI,10,Opponent1
21-14,WASH,10,Opponent1
21-15,CREI,10,Opponent1
22-15,WASH,10,Opponent1
22-16,CREI,10,Opponent1
23-16,WASH,10,Opponent1
24-16,CREI,10,Opponent1
24-17,CREI,10,Opponent1
25-17,WASH,10,Opponent1
0-1,WASH,20,Opponent1
1-1,WASH,20,Opponent1
2-1,CREI,20,Opponent1
2-2,CREI,20,Opponent1
3-2,WASH,20,Opponent1
3-3,CREI,20,Opponent1
3-4,WASH,20,Opponent1
4-4,WASH,20,Opponent1
4-5,CREI,20,Opponent1
5-5,WASH,20,Opponent1
5-6,CREI,20,Opponent1
5-7,WASH,20,Opponent1
5-8,WASH,20,Opponent1
5-9,WASH,20,Opponent1
5-10,WASH,20,Opponent1
5-11,WASH,20,Opponent1
5-12,WASH,20,Opponent1
5-13,WASH,20,Opponent1
6-13,WASH,20,Opponent1
6-14,CREI,20,Opponent1
6-15,WASH,20,Opponent1
7-15,WASH,20,Opponent1
7-16,CREI,20,Opponent1
7-17,WASH,20,Opponent1
7-18,WASH,20,Opponent1
7-19,WASH,20,Opponent1
8-19,WASH,20,Opponent1
9-19,CREI,20,Opponent1
10-19,CREI,20,Opponent1
11-19,CREI,20,Opponent1
11-20,CREI,20,Opponent1
12-20,WASH,20,Opponent1
12-21,CREI,20,Opponent1
12-22,WASH,20,Opponent1
13-22,WASH,20,Opponent1
14-22,CREI,20,Opponent1
14-23,CREI,20,Opponent1
14-24,WASH,20,Opponent1
14-25,WASH,20,Opponent1
0-1,CREI,21,Opponent1
1-1,WASH,21,Opponent1
1-2,CREI,21,Opponent1
2-2,WASH,21,Opponent1
2-3,CREI,21,Opponent1
3-3,WASH,21,Opponent1
4-3,CREI,21,Opponent1
4-4,CREI,21,Opponent1
5-4,WASH,21,Opponent1
5-5,CREI,21,Opponent1
5-6,WASH,21,Opponent1
6-6,WASH,21,Opponent1
6-7,CREI,21,Opponent1
7-7,WASH,21,Opponent1
8-7,CREI,21,Opponent1
9-7,CREI,21,Opponent1
9-8,CREI,21,Opponent1
10-8,WASH,21,Opponent1
10-9,CREI,21,Opponent1
10-10,WASH,21,Opponent1
11-10,WASH,21,Opponent1
11-11,CREI,21,Opponent1
11-12,WASH,21,Opponent1
11-13,WASH,21,Opponent1
11-14,WASH,21,Opponent1
12-14,WASH,21,Opponent1
13-14,CREI,21,Opponent1
14-14,CREI,21,Opponent1
14-15,CREI,21,Opponent1
15-15,WASH,21,Opponent1
15-16,CREI,21,Opponent1
16-16,WASH,21,Opponent1
16-17,CREI,21,Opponent1
17-17,WASH,21,Opponent1
17-18,CREI,21,Opponent1
17-19,WASH,21,Opponent1
18-19,WASH,21,Opponent1
19-19,CREI,21,Opponent1
19-20,CREI,21,Opponent1
19-21,WASH,21,Opponent1
20-21,WASH,21,Opponent1
20-22,CREI,21,Opponent1
21-22,WASH,21,Opponent1
22-22,CREI,21,Opponent1
23-22,CREI,21,Opponent1
24-22,CREI,21,Opponent1
24-23,CREI,21,Opponent1
25-23,WASH,21,Opponent1
0-1,SCU,0,Opponent2
0-2,WASH,0,Opponent2
0-3,WASH,0,Opponent2
0-4,WASH,0,Opponent2
0-5,WASH,0,Opponent2
1-5,WASH,0,Opponent2
2-5,SCU,0,Opponent2
3-5,SCU,0,Opponent2
3-6,SCU,0,Opponent2
3-7,WASH,0,Opponent2
4-7,WASH,0,Opponent2
4-8,SCU,0,Opponent2
4-9,WASH,0,Opponent2
4-10,WASH,0,Opponent2
5-10,WASH,0,Opponent2
5-11,SCU,0,Opponent2
6-11,WASH,0,Opponent2
6-12,SCU,0,Opponent2
7-12,WASH,0,Opponent2
7-13,SCU,0,Opponent2
8-13,WASH,0,Opponent2
8-14,SCU,0,Opponent2
9-14,WASH,0,Opponent2
9-15,SCU,0,Opponent2
9-16,WASH,0,Opponent2
10-16,WASH,0,Opponent2
10-17,SCU,0,Opponent2
10-18,WASH,0,Opponent2
10-19,WASH,0,Opponent2
10-20,WASH,0,Opponent2
10-21,WASH,0,Opponent2
11-21,WASH,0,Opponent2
12-21,SCU,0,Opponent2
13-21,SCU,0,Opponent2
14-21,SCU,0,Opponent2
15-21,SCU,0,Opponent2
15-22,SCU,0,Opponent2
15-23,WASH,0,Opponent2
16-23,WASH,0,Opponent2
16-24,SCU,0,Opponent2
17-24,WASH,0,Opponent2
18-24,SCU,0,Opponent2
18-25,SCU,0,Opponent2
0-1,WASH,1,Opponent2
0-2,WASH,1,Opponent2
1-2,WASH,1,Opponent2
1-3,SCU,1,Opponent2
1-4,WASH,1,Opponent2
2-4,WASH,1,Opponent2
3-4,SCU,1,Opponent2
3-5,SCU,1,Opponent2
4-5,WASH,1,Opponent2
4-6,SCU,1,Opponent2
4-7,WASH,1,Opponent2
4-8,WASH,1,Opponent2
5-8,WASH,1,Opponent2
6-8,SCU,1,Opponent2
7-8,SCU,1,Opponent2
8-8,SCU,1,Opponent2
8-9,SCU,1,Opponent2
8-10,WASH,1,Opponent2
9-10,WASH,1,Opponent2
9-11,SCU,1,Opponent2
10-11,WASH,1,Opponent2
11-11,SCU,1,Opponent2
11-12,SCU,1,Opponent2
12-12,WASH,1,Opponent2
13-12,SCU,1,Opponent2
13-13,SCU,1,Opponent2
14-13,WASH,1,Opponent2
14-14,SCU,1,Opponent2
15-14,WASH,1,Opponent2
15-15,SCU,1,Opponent2
16-15,WASH,1,Opponent2
16-16,SCU,1,Opponent2
17-16,WASH,1,Opponent2
17-17,SCU,1,Opponent2
17-18,WASH,1,Opponent2
18-18,WASH,1,Opponent2
18-19,SCU,1,Opponent2
19-19,WASH,1,Opponent2
20-19,SCU,1,Opponent2
20-20,SCU,1,Opponent2
20-21,WASH,1,Opponent2
20-22,WASH,1,Opponent2
21-22,WASH,1,Opponent2
21-23,SCU,1,Opponent2
22-23,WASH,1,Opponent2
22-24,SCU,1,Opponent2
23-24,WASH,1,Opponent2
23-25,SCU,1,Opponent2
0-1,SCU,2,Opponent2
1-1,WASH,2,Opponent2
1-2,SCU,2,Opponent2
1-3,WASH,2,Opponent2
2-3,WASH,2,Opponent2
2-4,SCU,2,Opponent2
2-5,WASH,2,Opponent2
2-6,WASH,2,Opponent2
2-7,WASH,2,Opponent2
3-7,WASH,2,Opponent2
3-8,SCU,2,Opponent2
4-8,WASH,2,Opponent2
4-9,SCU,2,Opponent2
5-9,WASH,2,Opponent2
5-10,SCU,2,Opponent2
6-10,WASH,2,Opponent2
7-10,SCU,2,Opponent2
8-10,SCU,2,Opponent2
9-10,SCU,2,Opponent2
9-11,SCU,2,Opponent2
9-12,WASH,2,Opponent2
10-12,WASH,2,Opponent2
11-12,SCU,2,Opponent2
12-12,SCU,2,Opponent2
13-12,SCU,2,Opponent2
13-13,SCU,2,Opponent2
14-13,WASH,2,Opponent2
15-13,SCU,2,Opponent2
15-14,SCU,2,Opponent2
15-15,WASH,2,Opponent2
15-16,WASH,2,Opponent2
16-16,WASH,2,Opponent2
17-16,SCU,2,Opponent2
17-17,SCU,2,Opponent2
17-18,WASH,2,Opponent2
17-19,WASH,2,Opponent2
18-19,WASH,2,Opponent2
18-20,SCU,2,Opponent2
18-21,WASH,2,Opponent2
